,latitude,longitude,Sales Amount (Actual),Distributors,Off premise,On premise,Others,cluster_group
705,40.7255,-73.9983,10.474890738187723,0,0,1,0,3
706,40.7185,-74.0025,9.110520036693972,0,0,1,0,3
708,40.7152,-73.9877,8.24380842366528,0,0,1,0,0
710,40.7255,-73.9983,5.950642552587727,0,0,1,0,0
711,40.7339,-74.0054,5.7430031878094825,0,0,1,0,0
713,40.7255,-73.9983,8.316627823740253,0,0,1,0,0
736,40.7143,-74.006,10.205959710460544,0,1,0,0,3
739,40.7262,-73.9796,10.674012354117417,0,0,1,0,3
740,40.7139,-74.007,9.826120428959685,0,1,0,0,3
741,40.7139,-74.007,8.006367567650246,0,1,0,0,0
742,40.7105,-74.0163,7.8709295967551425,0,1,0,0,0
743,40.7262,-73.9796,8.43750042250699,0,1,0,0,0
744,40.7101,-74.0013,8.089482474360754,0,1,0,0,0
745,40.7339,-74.0054,11.061336834042077,0,1,0,0,3
746,40.7262,-73.9796,8.558143177745192,0,1,0,0,0
747,40.7185,-74.0025,7.524733904306036,0,1,0,0,0
748,40.7255,-73.9983,7.96693349840484,0,1,0,0,0
749,40.7255,-73.9983,10.811122934706967,0,1,0,0,3
750,40.7139,-74.007,7.9287663216266955,0,1,0,0,0
751,40.7339,-74.0054,5.662960480135946,0,1,0,0,0
752,40.7101,-74.0013,6.376726947898627,0,1,0,0,0
753,40.7101,-74.0013,10.878160393673937,0,1,0,0,3
754,40.7313,-73.9892,7.804659297056102,0,1,0,0,0
755,40.7185,-74.0025,7.477604243197589,0,1,0,0,0
757,40.7056,-74.0083,7.605890001053122,0,1,0,0,0
760,40.7101,-74.0013,12.719119929580337,0,1,0,0,3
762,40.7313,-73.9892,12.944016431369784,0,1,0,0,3
763,40.7262,-73.9796,10.001339952703633,0,1,0,0,3
764,40.7152,-73.9877,10.086961361898712,0,1,0,0,3
765,40.7185,-74.0025,7.4821189235521155,0,1,0,0,0
766,40.7262,-73.9796,11.054639791526595,0,1,0,0,3
769,40.7339,-74.0054,9.508965351820946,0,1,0,0,3
770,40.7262,-73.9796,8.31581113188354,0,1,0,0,0
773,40.7139,-74.007,11.40496757906486,0,1,0,0,3
775,40.7185,-74.0025,12.00385119270959,0,1,0,0,3
778,40.7262,-73.9796,9.127067452782361,0,1,0,0,3
781,40.7101,-74.0013,10.850330767544683,0,1,0,0,3
782,40.7152,-73.9877,9.598048758495088,0,1,0,0,3
784,40.7139,-74.007,10.678784373473396,0,1,0,0,3
785,40.7339,-74.0054,11.282379583889256,0,1,0,0,3
786,40.7313,-73.9892,10.71201042898945,0,1,0,0,3
787,40.7185,-74.0025,8.461807323335503,0,1,0,0,0
788,40.7339,-74.0054,10.361431884872312,0,1,0,0,3
789,40.7339,-74.0054,9.239122173401634,0,1,0,0,3
790,40.7313,-73.9892,11.675333388307047,0,1,0,0,3
791,40.7339,-74.0054,10.924066044871953,0,1,0,0,3
792,40.7339,-74.0054,10.592598347842468,0,1,0,0,3
793,40.7339,-74.0054,10.91637854079876,0,1,0,0,3
794,40.7185,-74.0025,7.510977752014095,0,1,0,0,0
795,40.7139,-74.007,8.897272113133987,0,1,0,0,3
796,40.7143,-74.006,9.918770176067286,0,1,0,0,3
797,40.7152,-73.9877,6.198478716492308,0,1,0,0,0
798,40.7101,-74.0013,9.68188531279074,0,1,0,0,3
799,40.7339,-74.0054,7.799228590477752,0,1,0,0,0
801,40.7056,-74.0083,14.287097689058928,0,1,0,0,3
802,40.7143,-74.006,9.91605820970998,0,1,0,0,3
803,40.7339,-74.0054,7.886081401775745,0,1,0,0,0
804,40.7339,-74.0054,12.30667244694971,0,1,0,0,3
806,40.7255,-73.9983,9.648486264704825,0,1,0,0,3
811,40.7185,-74.0025,10.15183090487208,0,1,0,0,3
813,40.7313,-73.9892,13.346146196343442,0,1,0,0,3
814,40.7313,-73.9892,9.431027308281152,0,1,0,0,3
815,40.7339,-74.0054,9.329185954041252,0,1,0,0,3
816,40.7185,-74.0025,10.051468237029294,0,1,0,0,3
817,40.7166,-74.0146,9.466686564118111,0,1,0,0,3
820,40.7313,-73.9892,11.857093016558848,0,1,0,0,3
824,40.7339,-74.0054,8.117214008068233,0,1,0,0,0
825,40.7255,-73.9983,10.77881044592198,0,1,0,0,3
840,40.7402,-73.9996,8.979164648964709,0,0,1,0,3
841,40.7402,-73.9996,5.991464547107982,0,1,0,0,0
842,40.7402,-73.9996,7.830425617820331,0,1,0,0,0
844,40.7402,-73.9996,11.913679694292693,0,1,0,0,3
845,40.7402,-73.9996,10.089219952452165,0,1,0,0,3
846,40.7402,-73.9996,6.71901315438526,0,1,0,0,0
847,40.7402,-73.9996,10.210457413895194,0,1,0,0,3
848,40.7402,-73.9996,6.761572768804055,0,1,0,0,0
849,40.7402,-73.9996,10.83636004400196,0,1,0,0,3
850,40.7402,-73.9996,10.379908049577942,0,1,0,0,3
851,40.7402,-73.9996,7.142036574706803,0,1,0,0,0
852,40.7402,-73.9996,9.000113045928519,0,1,0,0,3
853,40.7402,-73.9996,11.046827160008863,0,1,0,0,3
854,40.7402,-73.9996,11.853675894203736,0,1,0,0,3
856,40.7402,-73.9996,12.604977515588153,0,1,0,0,3
857,40.7402,-73.9996,7.293017679772782,0,1,0,0,0
858,40.7402,-73.9996,10.056835052758128,0,1,0,0,3
861,40.7402,-73.9996,9.259463813935735,0,1,0,0,3
863,40.7484,-73.9967,12.79616426309787,1,0,0,0,3
875,40.7484,-73.9967,-33.96421184743732,0,1,0,0,0
886,40.7484,-73.9967,5.480638923341991,0,1,0,0,0
887,40.7484,-73.9967,9.48731583266647,0,1,0,0,3
888,40.7484,-73.9967,11.020106739496695,0,1,0,0,3
891,40.7484,-73.9967,8.889581235451592,0,1,0,0,3
892,40.7484,-73.9967,10.366981288330908,0,1,0,0,3
960,40.7443,-73.9781,10.895078317205884,1,0,0,0,3
963,40.7651,-73.9858,11.77531557525756,0,0,1,0,3
964,40.7651,-73.9858,8.441089382751343,0,1,0,0,0
965,40.7571,-73.9657,10.724315512964447,0,1,0,0,3
966,40.7547,-73.9925,8.464214266625351,0,1,0,0,0
967,40.7517,-73.9707,9.18231119925468,0,1,0,0,3
968,40.7375,-73.9813,9.704914655156124,0,1,0,0,3
969,40.7571,-73.9657,9.35668926831132,0,1,0,0,3
970,40.7443,-73.9781,11.662120945192013,0,1,0,0,3
971,40.7651,-73.9858,7.658416365742689,0,1,0,0,0
972,40.7651,-73.9858,7.513163545234075,0,1,0,0,0
974,40.7443,-73.9781,8.907422826881625,0,1,0,0,3
975,40.7651,-73.9858,10.867730001943455,0,1,0,0,3
976,40.7571,-73.9657,9.259320994197804,0,1,0,0,3
977,40.7375,-73.9813,10.109851103810321,0,1,0,0,3
978,40.7571,-73.9657,6.246106765481563,0,1,0,0,0
980,40.7375,-73.9813,12.650668975607916,0,1,0,0,3
984,40.7571,-73.9657,8.09437844497296,0,1,0,0,0
985,40.7375,-73.9813,12.215578174503355,0,1,0,0,3
987,40.7517,-73.9707,13.212767524102986,0,1,0,0,3
988,40.7597,-73.9918,10.61294622444303,0,1,0,0,3
989,40.7517,-73.9707,10.677076745652188,0,1,0,0,3
990,40.7517,-73.9707,10.099794193896745,0,1,0,0,3
992,40.7443,-73.9781,10.449062368628937,0,1,0,0,3
993,40.7443,-73.9781,10.052769255251883,0,1,0,0,3
995,40.7651,-73.9858,9.963358949573518,0,1,0,0,3
996,40.7375,-73.9813,10.113748478019325,0,1,0,0,3
997,40.7517,-73.9707,5.7869280557428695,0,1,0,0,0
998,40.7651,-73.9858,10.155443996902816,0,1,0,0,3
999,40.7375,-73.9813,10.482597797038709,0,1,0,0,3
1001,40.7443,-73.9781,5.817111159963204,0,1,0,0,0
1002,40.7517,-73.9707,8.722449719492689,0,1,0,0,0
1004,40.7354,-73.9968,12.397158103575347,0,1,0,0,3
1005,40.7375,-73.9813,5.19295685089021,0,1,0,0,0
1006,40.7651,-73.9858,8.204124932574041,0,1,0,0,0
1008,40.7651,-73.9858,5.981414211254481,0,1,0,0,0
1009,40.7375,-73.9813,7.3395376954076745,0,1,0,0,0
1010,40.7571,-73.9657,10.193822353390662,0,1,0,0,3
1011,40.7547,-73.9925,12.555296483799108,0,1,0,0,3
1012,40.7571,-73.9657,8.776475789346321,0,1,0,0,0
1013,40.7443,-73.9781,8.435549202375727,0,1,0,0,0
1015,40.7651,-73.9858,8.302513718514158,0,1,0,0,0
1016,40.7571,-73.9657,12.693734140479085,0,1,0,0,3
1017,40.7375,-73.9813,11.132495739968203,0,1,0,0,3
1018,40.7651,-73.9858,6.29156913955832,0,1,0,0,0
1019,40.7517,-73.9707,11.445106689676798,0,1,0,0,3
1020,40.7571,-73.9657,12.042678038621176,0,1,0,0,3
1021,40.7517,-73.9707,7.86940171257709,0,1,0,0,0
1022,40.7547,-73.9925,9.61953186182516,0,1,0,0,3
1023,40.7517,-73.9707,13.047594485352699,0,1,0,0,3
1025,40.7597,-73.9918,8.162807054730097,0,1,0,0,0
1026,40.7651,-73.9858,10.664697739058715,0,1,0,0,3
1029,40.7443,-73.9781,8.300031711779575,0,1,0,0,0
1030,40.7443,-73.9781,8.847000408918666,0,1,0,0,0
1032,40.7597,-73.9918,8.481358738407021,0,1,0,0,0
1034,40.7651,-73.9858,9.17118365677499,0,1,0,0,3
1035,40.7354,-73.9968,9.855452103497571,0,0,1,0,3
1037,40.7547,-73.9925,10.449294145197364,0,0,1,0,3
1040,40.7354,-73.9968,9.47883962501119,0,0,1,0,3
1042,40.7547,-73.9925,8.048149101665201,0,0,1,0,0
1043,40.7547,-73.9925,10.807068455642513,0,0,1,0,3
1044,40.7547,-73.9925,6.240158879266197,0,0,1,0,0
1045,40.7547,-73.9925,8.129174996911793,0,0,1,0,0
1053,40.7547,-73.9925,11.643544871876788,0,0,1,0,3
1054,40.7354,-73.9968,7.221105098182496,0,0,1,0,0
1055,40.7354,-73.9968,11.002691666041365,0,0,1,0,3
1057,40.7547,-73.9925,11.110840039296015,0,0,1,0,3
1059,40.7547,-73.9925,6.253828811575473,0,0,1,0,0
1061,40.7547,-73.9925,10.152611862034574,0,0,1,0,3
1064,40.7354,-73.9968,6.779921907472252,0,0,1,0,0
1066,40.7354,-73.9968,9.124956760366459,0,0,1,0,3
1067,40.7547,-73.9925,8.602746839768896,0,0,1,0,0
1069,40.7519,-73.9768,9.8011225458581,0,0,1,0,3
1070,40.7547,-73.9925,7.540090320145325,0,0,1,0,0
1073,40.7547,-73.9925,8.554874258383926,0,0,1,0,0
1075,40.7354,-73.9968,10.166197910952352,0,0,1,0,3
1076,40.7354,-73.9968,8.463940083110499,0,0,1,0,0
1077,40.7547,-73.9925,6.461468176353717,0,0,1,0,0
1078,40.7547,-73.9925,7.5411524551363085,0,0,1,0,0
1079,40.7354,-73.9968,6.828712071641684,0,0,1,0,0
1080,40.7546,-73.9762,11.772084598488771,0,0,1,0,3
1084,40.7547,-73.9925,10.42774259661378,0,0,1,0,3
1086,40.7375,-73.9813,10.65603507637752,0,0,1,0,3
1088,40.7375,-73.9813,9.061608318175784,0,0,1,0,3
1090,40.7375,-73.9813,6.674561391814426,0,0,1,0,0
1091,40.7375,-73.9813,10.202021282197679,0,0,1,0,3
1092,40.7375,-73.9813,10.28069926598739,0,0,1,0,3
1093,40.7375,-73.9813,8.150459253577864,0,0,1,0,0
1094,40.7375,-73.9813,8.13923624072467,0,0,1,0,0
1095,40.7375,-73.9813,8.995660899074103,0,0,1,0,3
1097,40.7375,-73.9813,9.522373535291795,0,0,1,0,3
1098,40.7375,-73.9813,10.750513947508502,0,0,1,0,3
1100,40.7375,-73.9813,9.918746539782434,0,0,1,0,3
1103,40.7375,-73.9813,8.737450982927987,0,0,1,0,0
1104,40.7375,-73.9813,12.439224427011453,0,0,1,0,3
1105,40.7375,-73.9813,10.740649142641642,0,0,1,0,3
1106,40.7375,-73.9813,7.461180516366945,0,0,1,0,0
1107,40.7375,-73.9813,10.708533825593483,0,0,1,0,3
1110,40.7375,-73.9813,10.790540598605336,0,0,1,0,3
1111,40.7375,-73.9813,9.992322266236618,0,0,1,0,3
1113,40.7375,-73.9813,8.711113884053544,0,0,1,0,0
1114,40.7375,-73.9813,7.4999765409521215,0,0,1,0,0
1120,40.7375,-73.9813,8.946588345011609,0,0,1,0,3
1122,40.7375,-73.9813,7.783224016336037,0,0,1,0,0
1124,40.7375,-73.9813,12.883808961371413,0,0,1,0,3
1126,40.7375,-73.9813,7.60489448081162,0,0,1,0,0
1128,40.7375,-73.9813,10.574082328625561,0,0,1,0,3
1129,40.7375,-73.9813,12.050667587632928,0,0,1,0,3
1131,40.7375,-73.9813,12.187367031295075,0,0,1,0,3
1133,40.7375,-73.9813,8.751474487140904,0,0,1,0,0
1135,40.7375,-73.9813,11.629774553522646,0,0,1,0,3
1138,40.7375,-73.9813,7.912789220690681,0,0,1,0,0
1140,40.7375,-73.9813,9.177522715432504,0,0,1,0,3
1141,40.7375,-73.9813,7.55171221535131,0,0,1,0,0
1142,40.7375,-73.9813,8.149601735736155,0,0,1,0,0
1143,40.7443,-73.9781,6.984716320118266,0,0,1,0,0
1144,40.7443,-73.9781,7.784889295655098,0,0,1,0,0
1145,40.7443,-73.9781,7.884576510596324,0,0,1,0,0
1146,40.7443,-73.9781,10.527463363536432,0,0,1,0,3
1147,40.7443,-73.9781,9.247154345098899,0,0,1,0,3
1148,40.7443,-73.9781,6.56244409369372,0,0,1,0,0
1149,40.7443,-73.9781,11.567621961889257,0,0,1,0,3
1150,40.7443,-73.9781,7.272398392570047,0,0,1,0,0
1151,40.7443,-73.9781,8.356545451327571,0,0,1,0,0
1152,40.7443,-73.9781,7.530479995245536,0,0,1,0,0
1153,40.7443,-73.9781,9.005867680299701,0,0,1,0,3
1154,40.7443,-73.9781,10.68276655672536,0,0,1,0,3
1155,40.7443,-73.9781,10.15941537827084,0,0,1,0,3
1156,40.7443,-73.9781,7.807916628926408,0,0,1,0,0
1157,40.7443,-73.9781,6.835184586147301,0,0,1,0,0
1161,40.7443,-73.9781,9.280798835624744,0,0,1,0,3
1167,40.7443,-73.9781,8.946895523888447,0,0,1,0,3
1168,40.7443,-73.9781,12.09025245099016,0,0,1,0,3
1171,40.7443,-73.9781,9.871076441326174,0,0,1,0,3
1172,40.7443,-73.9781,7.640589410143638,0,0,1,0,0
1181,40.7443,-73.9781,7.528331766707247,0,0,1,0,0
1183,40.7443,-73.9781,11.600211629202386,0,0,1,0,3
1193,40.7443,-73.9781,8.458798955439054,0,0,1,0,0
1194,40.7443,-73.9781,8.677269139262872,0,0,1,0,0
1196,40.7443,-73.9781,7.614805364711073,0,0,1,0,0
1200,40.7443,-73.9781,8.552479250885199,0,0,1,0,0
1203,40.7443,-73.9781,7.493317248862145,0,0,1,0,0
1204,40.7443,-73.9781,8.959506970840309,0,0,1,0,3
1205,40.7443,-73.9781,6.806829360392176,0,0,1,0,0
1207,40.7443,-73.9781,6.939253946041508,0,0,1,0,0
1208,40.7443,-73.9781,8.299037181613066,0,0,1,0,0
1210,40.7443,-73.9781,6.915723448631314,0,0,1,0,0
1211,40.7443,-73.9781,10.157199105416755,0,0,1,0,3
1212,40.7443,-73.9781,11.301661076186097,0,0,1,0,3
1214,40.7443,-73.9781,11.299113241084903,0,0,1,0,3
1215,40.7443,-73.9781,9.671555495188839,0,0,1,0,3
1217,40.7443,-73.9781,5.950642552587727,0,0,1,0,0
1218,40.7517,-73.9707,8.941152882160566,0,0,1,0,3
1222,40.7517,-73.9707,9.351649812011129,0,0,1,0,3
1223,40.7517,-73.9707,7.836764783264067,0,0,1,0,0
1224,40.7547,-73.9766,11.590016127334792,0,0,1,0,3
1229,40.7517,-73.9707,9.46645514901372,0,0,1,0,3
1231,40.7517,-73.9707,8.438149984075784,0,0,1,0,0
1232,40.7517,-73.9707,9.828132341364629,0,0,1,0,3
1233,40.7517,-73.9707,11.626252543133083,0,0,1,0,3
1236,40.7517,-73.9707,9.037333696655445,0,0,1,0,3
1237,40.7517,-73.9707,8.70317470904168,0,0,1,0,0
1238,40.7517,-73.9707,9.800125039540974,0,0,1,0,3
1243,40.7517,-73.9707,11.266692774190219,0,0,1,0,3
1244,40.7517,-73.9707,10.443847706404437,0,0,1,0,3
1245,40.7517,-73.9707,10.916306086248296,0,0,1,0,3
1246,40.7517,-73.9707,9.123910643977796,0,0,1,0,3
1247,40.7517,-73.9707,10.327708989126736,0,0,1,0,3
1249,40.7517,-73.9707,8.46884293047519,0,0,1,0,0
1250,40.7517,-73.9707,9.746463498520313,0,0,1,0,3
1251,40.7517,-73.9707,6.492239835020471,0,0,1,0,0
1252,40.7517,-73.9707,7.807916628926408,0,0,1,0,0
1253,40.7517,-73.9707,7.912789220690681,0,0,1,0,0
1254,40.7517,-73.9707,9.09987797493743,0,0,1,0,3
1255,40.7517,-73.9707,9.31172117908867,0,0,1,0,3
1257,40.7517,-73.9707,11.203138196344014,0,0,1,0,3
1258,40.7517,-73.9707,5.991464547107982,0,0,1,0,0
1262,40.7517,-73.9707,9.540219493127752,0,0,1,0,3
1263,40.7517,-73.9707,11.06595062590531,0,0,1,0,3
1264,40.7517,-73.9707,6.894872653151124,0,0,1,0,0
1265,40.7517,-73.9707,9.843737548130354,0,0,1,0,3
1267,40.7517,-73.9707,9.649240256170584,0,0,1,0,3
1268,40.7517,-73.9707,10.889005795033986,0,0,1,0,3
1271,40.7517,-73.9707,8.484031366075556,0,0,1,0,0
1273,40.7571,-73.9657,8.386172928977834,0,0,1,0,0
1274,40.7571,-73.9657,10.701805230701613,0,0,1,0,3
1275,40.7571,-73.9657,7.430114138561801,0,0,1,0,0
1277,40.7571,-73.9657,7.879753149883989,0,0,1,0,0
1279,40.7571,-73.9657,8.347590407030058,0,0,1,0,0
1280,40.7571,-73.9657,6.366470447731438,0,0,1,0,0
1281,40.7571,-73.9657,6.761572768804055,0,0,1,0,0
1282,40.7571,-73.9657,10.20828482084353,0,0,1,0,3
1283,40.7571,-73.9657,7.226936018493289,0,0,1,0,0
1284,40.7571,-73.9657,7.789868559054706,0,0,1,0,0
1286,40.7571,-73.9657,7.77485576666552,0,0,1,0,0
1287,40.7571,-73.9657,8.593413217327646,0,0,1,0,0
1288,40.7571,-73.9657,10.025146622213432,0,0,1,0,3
1289,40.7571,-73.9657,10.748325246336506,0,0,1,0,3
1291,40.7571,-73.9657,8.767455288412974,0,0,1,0,0
1293,40.7571,-73.9657,9.831635955928325,0,0,1,0,3
1295,40.7571,-73.9657,11.103881460244784,0,0,1,0,3
1296,40.7571,-73.9657,5.885548321516433,0,0,1,0,0
1299,40.7571,-73.9657,10.949719640558554,0,0,1,0,3
1301,40.7571,-73.9657,10.753380756389678,0,0,1,0,3
1302,40.7571,-73.9657,9.583144537844786,0,0,1,0,3
1304,40.7571,-73.9657,9.637697426500445,0,0,1,0,3
1305,40.7571,-73.9657,9.882580515604076,0,0,1,0,3
1309,40.7571,-73.9657,12.062917435027034,0,0,1,0,3
1311,40.7571,-73.9657,6.943122422819428,0,0,1,0,0
1312,40.7571,-73.9657,11.86982800300746,0,0,1,0,3
1318,40.7571,-73.9657,5.662960480135946,0,0,1,0,0
1320,40.7571,-73.9657,8.610792818149388,0,0,1,0,0
1322,40.7571,-73.9657,10.772551447607581,0,0,1,0,3
1323,40.7571,-73.9657,6.984716320118266,0,0,1,0,0
1324,40.7571,-73.9657,10.069764412161227,0,0,1,0,3
1326,40.7571,-73.9657,11.060180209543127,0,0,1,0,3
1328,40.7571,-73.9657,10.481365285728122,0,0,1,0,3
1333,40.7571,-73.9657,7.3752557780097545,0,0,1,0,0
1334,40.7571,-73.9657,11.985351033950725,0,0,1,0,3
1338,40.7571,-73.9657,6.90975328164481,0,0,1,0,0
1339,40.7571,-73.9657,8.07215530818825,0,0,1,0,0
1341,40.7571,-73.9657,12.018388234304096,0,0,1,0,3
1346,40.7571,-73.9657,6.659293919683638,0,0,1,0,0
1347,40.7571,-73.9657,9.777697546477828,0,0,1,0,3
1348,40.7571,-73.9657,7.60489448081162,0,0,1,0,0
1357,40.7571,-73.9657,11.390613187767332,0,0,1,0,3
1358,40.7571,-73.9657,9.42060129745938,0,0,1,0,3
1360,40.7571,-73.9657,9.188503677367008,0,0,1,0,3
1361,40.7571,-73.9657,6.52795791762255,0,0,1,0,0
1366,40.7571,-73.9657,9.487307493827608,0,0,1,0,3
1371,40.7571,-73.9657,10.481201434643701,0,0,1,0,3
1375,40.7597,-73.9918,8.044947049617722,0,0,1,0,0
1377,40.7597,-73.9918,9.22045702563061,0,0,1,0,3
1378,40.7597,-73.9918,13.047827313632464,0,0,1,0,3
1379,40.7597,-73.9918,10.386345707218064,0,0,1,0,3
1381,40.7597,-73.9918,7.981165992226931,0,0,1,0,0
1382,40.7597,-73.9918,12.015340014619337,0,0,1,0,3
1383,40.7597,-73.9918,8.999125391527247,0,0,1,0,3
1384,40.7597,-73.9918,11.868827009913044,0,0,1,0,3
1385,40.7597,-73.9918,8.329899292995725,0,0,1,0,0
1386,40.7597,-73.9918,7.463936604468925,0,0,1,0,0
1388,40.7597,-73.9918,5.598421958998375,0,0,1,0,0
1389,40.7597,-73.9918,6.396929655216146,0,0,1,0,0
1393,40.7597,-73.9918,7.5376537728769355,0,0,1,0,0
1394,40.7597,-73.9918,10.05173512899633,0,0,1,0,3
1395,40.7597,-73.9918,11.830239929188789,0,0,1,0,3
1398,40.7597,-73.9918,10.705891523408004,0,0,1,0,3
1399,40.7597,-73.9918,8.22040309993373,0,0,1,0,0
1402,40.7597,-73.9918,9.692766521220475,0,0,1,0,3
1403,40.7597,-73.9918,10.246648796355757,0,0,1,0,3
1405,40.7597,-73.9918,6.8826425781670615,0,0,1,0,0
1406,40.7597,-73.9918,8.290628795679932,0,0,1,0,0
1407,40.7597,-73.9918,6.182084906716632,0,0,1,0,0
1409,40.7597,-73.9918,7.996317231796746,0,0,1,0,0
1410,40.7597,-73.9918,8.717518372649767,0,0,1,0,0
1411,40.7597,-73.9918,5.3471075307174685,0,0,1,0,0
1413,40.7597,-73.9918,9.732215722038642,0,0,1,0,3
1414,40.7597,-73.9918,8.311683250113367,0,0,1,0,0
1416,40.7597,-73.9918,12.414967443796908,0,0,1,0,3
1417,40.7597,-73.9918,11.96931179825678,0,0,1,0,3
1419,40.7597,-73.9918,11.464405899185751,0,0,1,0,3
1421,40.7597,-73.9918,11.233264470820847,0,0,1,0,3
1422,40.7597,-73.9918,7.103322062526113,0,0,1,0,0
1423,40.7597,-73.9918,8.236420527265391,0,0,1,0,0
1424,40.7597,-73.9918,10.66494737327816,0,0,1,0,3
1426,40.7597,-73.9918,6.342121418721152,0,0,1,0,0
1427,40.7597,-73.9918,7.359085642962252,0,0,1,0,0
1429,40.7597,-73.9918,7.629489916393995,0,0,1,0,0
1431,40.7597,-73.9918,11.336704501656872,0,0,1,0,3
1432,40.7597,-73.9918,10.424326277462418,0,0,1,0,3
1433,40.7597,-73.9918,9.42124938562205,0,0,1,0,3
1434,40.7597,-73.9918,12.22285896363023,0,0,1,0,3
1435,40.7597,-73.9918,10.386314855875257,0,0,1,0,3
1436,40.7597,-73.9918,9.254165851516213,0,0,1,0,3
1438,40.7597,-73.9918,8.866722667194098,0,0,1,0,0
1439,40.7597,-73.9918,6.551080335043404,0,0,1,0,0
1440,40.7597,-73.9918,5.768320995793772,0,0,1,0,0
1441,40.7651,-73.9858,7.906915488678587,0,0,1,0,0
1442,40.7651,-73.9858,6.054439346269371,0,0,1,0,0
1443,40.7651,-73.9858,10.260462451483859,0,0,1,0,3
1444,40.7651,-73.9858,9.308374112247549,0,0,1,0,3
1445,40.7651,-73.9858,7.878534196140362,0,0,1,0,0
1446,40.7651,-73.9858,8.261185481182844,0,0,1,0,0
1447,40.7651,-73.9858,9.829733363947467,0,0,1,0,3
1449,40.7651,-73.9858,5.529429087511423,0,0,1,0,0
1450,40.7651,-73.9858,6.418886822568188,0,0,1,0,0
1451,40.7651,-73.9858,11.005114957834943,0,0,1,0,3
1452,40.7651,-73.9858,9.321523900936798,0,0,1,0,3
1453,40.7651,-73.9858,10.756902380358612,0,0,1,0,3
1454,40.7651,-73.9858,7.397561535524052,0,0,1,0,0
1455,40.7651,-73.9858,8.936553315115919,0,0,1,0,3
1456,40.7651,-73.9858,8.59637398929068,0,0,1,0,0
1457,40.7651,-73.9858,11.003972253811815,0,0,1,0,3
1458,40.7651,-73.9858,10.718172710127948,0,0,1,0,3
1460,40.7651,-73.9858,7.028201432058005,0,0,1,0,0
1461,40.7651,-73.9858,10.377109627304575,0,0,1,0,3
1462,40.7651,-73.9858,9.079776001955066,0,0,1,0,3
1463,40.7651,-73.9858,6.802394763324311,0,0,1,0,0
1464,40.7651,-73.9858,10.97310330919249,0,0,1,0,3
1466,40.7651,-73.9858,5.480638923341991,0,0,1,0,0
1468,40.7651,-73.9858,10.234976679779336,0,0,1,0,3
1471,40.7651,-73.9858,9.63228035432489,0,0,1,0,3
1472,40.7651,-73.9858,12.595617259104053,0,0,1,0,3
1474,40.7651,-73.9858,9.696195819634612,0,0,1,0,3
1477,40.7651,-73.9858,8.090463588003349,0,0,1,0,0
1478,40.7651,-73.9858,9.721965675912738,0,0,1,0,3
1479,40.7651,-73.9858,8.744488113852924,0,0,1,0,0
1480,40.7651,-73.9858,6.903747257584598,0,0,1,0,0
1482,40.7651,-73.9858,12.07975834691733,0,0,1,0,3
1486,40.7651,-73.9858,11.954615392764623,0,0,1,0,3
1489,40.7651,-73.9858,7.024649030453636,0,0,1,0,0
1493,40.7651,-73.9858,11.71507268801065,0,0,1,0,3
1495,40.7651,-73.9858,10.62493060225092,0,0,1,0,3
1496,40.7651,-73.9858,8.978988222112084,0,0,1,0,3
1497,40.7651,-73.9858,6.490647659089898,0,0,1,0,0
1499,40.7651,-73.9858,6.082218910376446,0,0,1,0,0
1500,40.7651,-73.9858,5.950642552587727,0,0,1,0,0
1502,40.7651,-73.9858,8.361708288575842,0,0,1,0,0
1504,40.7651,-73.9858,12.601236073069087,0,0,1,0,3
1505,40.7651,-73.9858,10.0979850968844,0,0,1,0,3
1509,40.7651,-73.9858,9.24377514806242,0,0,1,0,3
1510,40.7651,-73.9858,8.069655306886165,0,0,1,0,0
1514,40.7651,-73.9858,8.729073550451737,0,0,1,0,0
1517,40.7651,-73.9858,11.947509148984704,0,0,1,0,3
1518,40.7651,-73.9858,6.222576268071369,0,0,1,0,0
1523,40.7651,-73.9858,8.460411177317253,0,0,1,0,0
1526,40.7651,-73.9858,10.916500194527007,0,0,1,0,3
1528,40.7651,-73.9858,10.419799101062278,0,0,1,0,3
1529,40.7651,-73.9858,11.945090665267529,0,0,1,0,3
1531,40.7651,-73.9858,9.206129518764682,0,0,1,0,3
1532,40.7651,-73.9858,8.657998068007258,0,0,1,0,0
1535,40.7651,-73.9858,10.236023480621535,0,0,1,0,3
1537,40.7651,-73.9858,10.185358397465668,0,0,1,0,3
1539,40.7651,-73.9858,9.91145820234096,0,0,1,0,3
1540,40.7651,-73.9858,9.864330837334935,0,0,1,0,3
1542,40.7651,-73.9858,12.410223981076054,0,0,1,0,3
1543,40.7651,-73.9858,7.4034266549764505,0,0,1,0,0
1545,40.7651,-73.9858,9.048291920021784,0,0,1,0,3
1546,40.7651,-73.9858,6.396929655216146,0,0,1,0,0
1548,40.7651,-73.9858,7.662937850461535,0,0,1,0,0
1550,40.7651,-73.9858,7.397561535524052,0,0,1,0,0
1551,40.7651,-73.9858,7.00669522683704,0,0,1,0,0
1553,40.7651,-73.9858,10.435409084596852,0,0,1,0,3
1554,40.7651,-73.9858,7.602900462204755,0,0,1,0,0
1556,40.7651,-73.9858,7.288927694521257,0,0,1,0,0
1557,40.7651,-73.9858,11.221275530957062,0,0,1,0,3
