,component_1_scaled,component_2_scaled,cluster_group,component_1,component_2,latitude,longitude,Sales Amount (Actual),Distributors,Off premise,On premise,Others,No_
3314,-0.08464153203124422,-0.08133140514536977,1,-69727.21572379969,-0.3968329082923119,40.3192,-74.4285,18102.0,0,0,1,0,5CIRO
3315,-0.10617846055729903,-0.1711416947362681,1,-87469.21572457877,-0.8350360642470047,40.9952,-73.9582,360.0,0,0,1,0,5DIMO
3316,-0.10591625919458761,-0.07428120207430493,1,-87253.21572384503,-0.3624334953749843,40.6752,-74.4346,576.0,0,0,1,0,5DRU
3317,-0.06664469819894331,-0.14881394290974564,1,-54901.52572439129,-0.7260943008886684,40.982,-74.1131,32927.69,0,0,1,0,5FISH
3318,-0.07769562373396036,-0.15633359211903328,1,-64005.21572427624,-0.7627842395381479,40.1688,-74.072,23824.0,0,0,1,0,5FUS
3319,-0.10613476032942584,-0.08052904328259437,1,-87433.21572383483,-0.3929180172248468,40.4284,-74.4064,396.00000000000006,0,0,1,0,5GUST
3320,-0.09413662023646632,-0.1592252238708538,1,-77549.21572443335,-0.77689311464899,40.7445,-74.0329,10280.0,0,0,1,0,5GVIN
3321,-0.0903650235919464,-0.15336501846785305,1,-74442.19572438748,-0.7482999488343024,40.7321,-74.066,13387.02,0,0,1,0,5JSQ
3322,-0.10661546282597344,-0.06481162957840718,1,-87829.21572373288,-0.3162294738519908,40.4538,-74.4823,0.0,0,0,1,0,5LAB
3323,-0.09974238824017975,-0.10726457819859143,1,-82167.21572410507,-0.5233662746538496,40.8545,-74.2789,5662.0,0,0,1,0,5MAND
3324,-0.09545491041635851,-0.11295451495433716,1,-78635.21572412591,-0.5511286641852499,40.7859,-74.2568,9194.0,0,0,1,0,5MGC
3325,-0.10296288860492014,-0.029607976942575578,1,-84820.24572346683,-0.14446350186343707,40.3535,-74.6594,3008.9700000000003,0,0,1,0,5MIST
3326,-0.106350420950243,-0.15245885613139393,1,-87610.87572442763,-0.7438785935814416,40.8882,-74.0503,218.34,0,0,1,0,5MOR
3327,-0.10037118594979552,-0.03055853757379856,1,-82685.21572354774,-0.1491014856671371,40.7079,-74.6541,5144.0,0,0,1,0,5NARI
3328,-0.10330395673707216,0.0028095705733532416,1,-85101.21572313906,0.013708481486128297,39.8637,-74.8223,2728.0,0,0,1,0,5OTT
3329,-0.09946804792604505,-0.07341856744810471,1,-81941.21572379384,-0.3582245209093788,40.4891,-74.4482,5888.0,0,0,1,0,5PAN
3330,-0.08010156400719483,-0.086704929564254,1,-65987.2157238565,-0.42305145596297117,40.4284,-74.4064,21842.0,0,0,1,0,5PCC
3331,-0.10223451507193129,-0.03356362209523646,1,-84220.2157234962,-0.16376392053070463,40.3666,-74.6408,3609.0,0,0,1,0,5PFV
3332,-0.10630470565697041,-0.11886051547653576,1,-87573.2157241961,-0.5799452739488572,40.8835,-74.2144,256.0,0,0,1,0,5PJR
3333,-0.10552295715255913,-0.15652402955387312,1,-86929.21572442386,-0.763713423547451,40.7445,-74.0329,900.0,0,0,1,0,5PRES
3334,-0.10515150522203423,-0.020068200140348026,1,-86623.21572337035,-0.09791693887069142,40.2016,-74.705,1206.0,0,0,1,0,5RBG
3335,-0.09206814282489234,-0.013924762367335962,1,-75845.21572307013,-0.0679418231817428,39.0533,-74.762,11984.0,0,0,1,0,5REED
3336,-0.1060667821988853,-0.10839593228619034,1,-87377.21572408351,-0.5288863874821944,40.6952,-74.2677,452.0,0,0,1,0,5RHS
3337,-0.10202693899465193,-0.14188335182053305,1,-84049.21572417891,-0.6922784998066484,40.0874,-74.1152,3780.0,0,0,1,0,5RRS
3338,-0.10542260443699872,-0.16558203928550969,1,-86846.54572450269,-0.8079093444063201,40.8222,-73.988,982.6700000000001,0,0,1,0,5RUST
3339,-0.10547925692348577,0.063409645569838,1,-86893.21572269122,0.30938890112973516,39.7068,-75.1172,936.0,0,0,1,0,5SCA
3340,-0.10314372257145059,0.028833994179842545,1,-84969.21572308597,0.14068707835083694,40.4459,-74.9435,2860.0,0,0,1,0,5SERG
3341,-0.10550839041020642,-0.15370671736695785,1,-86917.21572439969,-0.7499671691122464,40.7221,-74.0469,912.0,0,0,1,0,5SKIN
3342,-0.10540156763304513,-0.15677783858079364,1,-86829.21572429819,-0.7649518107869642,40.1542,-74.0379,1000.0,0,0,1,0,5SLG
3343,-0.10171132624474498,-0.16852246551428635,1,-83789.21572453548,-0.8222562979588723,40.8943,-73.9772,4040.0,0,0,1,0,5SOF
3344,-0.10508595488199969,-0.06118268737839679,1,-86569.21572371687,-0.29852310710865415,40.5007,-74.5013,1260.0,0,0,1,0,5SOP
3345,-0.1056249243471744,0.03184744099165553,1,-87013.21572306595,0.1553903145752515,40.4397,-74.9554,816.0,0,0,1,0,5STOC
3346,-0.10556665737878677,-0.06421304159610304,1,-86965.2157238122,-0.31330883809681104,40.8445,-74.4824,864.0,0,0,1,0,5TAB
3347,-0.10543919838419982,-0.15654389974661004,1,-86860.21572442394,-0.7638103743668548,40.7445,-74.0329,969.0,0,0,1,0,5TCG
3348,-0.10478490887371285,-0.03295858912508971,1,-86321.21572349408,-0.16081183833408053,40.3666,-74.6408,1508.0,0,0,1,0,5TPI
3349,-0.10552295715221498,-0.10544967475705673,1,-86929.21572414035,-0.5145109817975827,41.0544,-74.279,900.0,0,0,1,0,5TREE
3350,-0.10160207567584804,-0.013112864850120778,1,-83699.21572332316,-0.06398040566515203,40.2171,-74.7429,4130.0,0,0,1,0,5URB
3351,-0.1051733553363859,-0.10860788100871673,1,-86641.21572408425,-0.5299205295558331,40.6952,-74.2677,1188.0,0,0,1,0,5URS
3352,-0.09898701767857328,-0.16693833839269068,1,-81544.94572453678,-0.8145270109553596,40.9608,-73.9874,6284.27,0,0,1,0,5WBG
3353,-0.1055035348275124,0.021744801928333602,1,-86913.21572281836,0.10609742908089854,38.9711,-74.9214,916.0,0,0,1,0,5WCH
3354,-0.08337905675225753,-0.1015208569967976,1,-68687.19572402729,-0.4953414595795976,40.7368,-74.3271,19142.02,0,0,1,0,5PRIM
3355,-0.09540148688885239,-0.11893089143930868,1,-78591.20572409696,-0.5802886529662384,40.5823,-74.2313,9238.01,0,1,0,0,4WZOC
3356,-0.10085188844682895,-0.08376749509870618,1,-83081.215723846,-0.40871909984791427,40.5171,-74.3973,4748.0,0,1,0,0,4AMPE
3357,-0.07563200190493659,-0.15716875763866647,1,-62305.21572437587,-0.7668591864970641,40.7321,-74.066,25524.0,0,1,0,0,4ANM
3358,-0.10467323051626927,-0.07689636529789147,1,-86229.21572379803,-0.3751934228079364,40.4991,-74.4266,1600.0,0,1,0,0,4ATH
3359,-0.10409784419288388,0.09536841216281765,1,-85755.21572246999,0.465322396559443,39.8231,-75.2751,2074.0,0,1,0,0,4BARN
3360,-0.0965595550419545,-0.04737204678188938,1,-79545.21572363721,-0.2311381078762403,40.7225,-74.5778,8284.0,0,1,0,0,4BERK
3361,-0.10577059177186102,-0.13925892390021768,1,-87133.21572426282,-0.6794733679838205,40.6664,-74.1192,696.0,0,1,0,0,4BHS
3362,-0.1011068064381356,-0.15505951721922795,1,-83291.2157243795,-0.7565677620659059,40.7221,-74.0469,4538.0,0,1,0,0,4BINN
3363,-0.10389471097291952,-0.07878957574666039,1,-85587.87572389936,-0.38443079190357077,40.9115,-74.414,2241.34,0,1,0,0,4BOO
3364,-0.10140542465573434,-0.15105449775187185,1,-83537.21572435442,-0.7370264358075249,40.7321,-74.066,4292.0,0,1,0,0,4BOSS
3365,-0.09796767346596139,0.020601834542523945,1,-80705.21572315448,0.10052065254564244,40.6412,-74.9088,7124.0,0,1,0,0,4BOU
3366,-0.10521219998162362,0.003303385806767813,1,-86673.2157232951,0.016117909122164983,40.7162,-74.8152,1156.0,0,1,0,0,4BOU2
3367,-0.1048140423593612,-0.1621843057556325,1,-86345.2157243192,-0.7913310930426127,40.2023,-74.0132,1484.0,0,1,0,0,4BRAD
3368,-0.0846633821446414,-0.07032795474356711,1,-69745.21572372729,-0.34314477618156203,40.4538,-74.4823,18084.0,0,1,0,0,4BRD
3369,-0.10624643868722344,-0.10658589719463533,1,-87525.21572382253,-0.5200548483220253,39.6627,-74.2885,304.0,0,1,0,0,4BRR
3370,-0.054952083386599786,-0.16882962521126513,1,-45269.21572444212,-0.8237549942576072,40.7445,-74.0329,42560.0,0,1,0,0,4BRW
3371,-0.10490629839418003,-0.15311005387681623,1,-86421.21572440497,-0.7470559233561755,40.8882,-74.0503,1408.0,0,1,0,0,4BUD
3372,-0.0909659259897632,-0.060480425417291726,1,-74937.21572362442,-0.295096624363025,40.2669,-74.525,12892.0,0,1,0,0,4CARD
3373,-0.10360985832699456,-0.10964841563316963,1,-85353.21572407121,-0.5349975152597252,40.7279,-74.2656,2476.0,0,1,0,0,4CHEK
3374,-0.10593082593761796,-0.1550599973539389,1,-87265.21572442744,-0.7565701047434162,40.9265,-74.0392,564.0,0,1,0,0,4CLAS
3375,-0.10487959269983615,-0.14833438307582839,1,-86399.21572433549,-0.7237544283234101,40.718,-74.0754,1430.0,0,1,0,0,4CLG
3376,-0.09060418522260096,-0.11945817014997748,1,-74639.21572406506,-0.5828613558952156,40.4353,-74.2358,13190.0,0,1,0,0,4CLIF
3377,-0.0826458883326338,-0.038181168021795206,1,-68083.21572354584,-0.18629389128350843,40.6425,-74.6396,19746.0,0,1,0,0,4COLO
3378,-0.016417878746659172,-0.05423061213472397,1,-13524.95572354379,-0.2646024803509752,40.3666,-74.6408,74304.26,0,1,0,0,4COMMU
3379,-0.08034064066534682,-0.06671285583271735,1,-66184.16572366671,-0.3255059537366194,40.3039,-74.5065,21645.05,0,1,0,0,4CRA
3380,-0.10623672752470802,0.021858665280423434,1,-87517.21572302633,0.10665299215123966,40.0565,-74.9114,312.0,0,1,0,0,4CRAM
3381,-0.10294464376045608,-0.06194255528662306,1,-84805.21572371063,-0.30223066129882775,40.5759,-74.5008,3024.0,0,1,0,0,4CUB
3382,-0.09787541743246095,-0.144160418666541,1,-80629.2157241548,-0.7033887844164154,40.0389,-74.1109,7200.0,0,1,0,0,4DANA
3383,-0.0337878206858955,-0.1590499025712487,1,-27834.215724413396,-0.7760376854198562,41.0004,-74.1025,59995.0,0,1,0,0,4DRIN
3384,-0.10293573377038451,-0.13400752299917384,1,-84797.87572424574,-0.653850686456982,40.7647,-74.1471,3031.34,0,1,0,0,4ELE
3385,-0.0925172840480782,-0.15126710833426463,1,-76215.21572434576,-0.7380638072336528,40.718,-74.0754,11614.0,0,1,0,0,4FERA
3386,-0.10151588911822274,-0.13434435444318232,1,-83628.2157242469,-0.655494157405151,40.7647,-74.1471,4201.0,0,1,0,0,4FLO
3387,-0.1064697954027698,-0.0764616669591198,1,-87709.21572375768,-0.3730724388448993,40.3192,-74.4285,120.0,0,1,0,0,4FPS
3388,-0.10480433119780501,-0.14559987199815969,1,-86337.21572431321,-0.7104121777896925,40.702,-74.089,1492.0,0,1,0,0,4GAN
3389,-0.08035890978754419,8.73059263022125e-05,1,-66199.21572328238,0.00042598384453800393,40.6466,-74.829,21630.0,0,1,0,0,4GBW
3390,-0.1061493270717938,-0.09425465629260994,1,-87445.21572387156,-0.4598881491083894,40.2825,-74.3424,384.0,0,1,0,0,4GCL
3391,-0.08483696915707215,-0.03112187585526377,1,-69888.21572351629,-0.15185013077153017,40.7219,-74.6707,17941.0,0,1,0,0,4GLAD
3392,-0.1058822701278908,0.021526042931102926,1,-87225.2157227942,0.10503005825494274,38.9711,-74.9214,604.0,0,1,0,0,4GORM
3393,-0.10634597809226748,-0.0073961191828311,1,-87607.21572313683,-0.03608720985643341,39.63800000000001,-74.7728,222.0,0,1,0,0,4HAMM
3394,-0.10332823464209737,-0.10274514739451956,1,-85121.21572408883,-0.5013150280708094,41.0301,-74.2965,2708.0,0,1,0,0,4HASK
3395,-0.10550839041033729,-0.1656998721696241,1,-86917.21572450749,-0.8084842756522762,40.9608,-73.9874,912.0,0,1,0,0,4HAWO
3396,-0.10274070936857159,-0.13152245845047195,1,-84637.21572424013,-0.6417255376243403,40.8185,-74.1589,3192.0,0,1,0,0,4HELL
3397,-0.09624879787284432,-0.11019134875123543,1,-79289.21572401216,-0.5376465993111462,40.464,-74.2742,8540.0,0,1,0,0,4HUBRO
3398,-0.1060036596491717,-0.15389783087864164,1,-87325.21572437543,-0.7508996518416409,40.7221,-74.0469,504.0,0,1,0,0,4INTO
3399,-0.10625129426821799,-0.10781844457512449,1,-87529.21572400384,-0.5260687043562762,40.464,-74.2742,300.0,0,1,0,0,4KFL
3400,-0.10580943641788616,-0.11357752404496628,1,-87165.21572412235,-0.5541684556272519,40.8319,-74.2428,664.0,0,1,0,0,4KRAU
3401,-0.10548896808700294,-0.1454374547705715,1,-86901.21572431266,-0.709619710222393,40.702,-74.089,928.0,0,1,0,0,4KSPJ
3402,-0.07881969068355012,-0.17490795615527413,1,-64931.21572452561,-0.8534124401330712,40.8503,-73.9745,22898.0,0,1,0,0,4KSS
3403,-0.105146649642109,-0.10928384079251958,1,-86619.21572406993,-0.5332186784863192,40.7279,-74.2656,1210.0,0,1,0,0,4KVL
3404,-0.10049703046552928,-0.1545548124616361,1,-82788.8857243812,-0.7541052021675965,40.7482,-74.0498,5040.33,0,1,0,0,4LEE
3405,-0.0616333625323729,-0.1789850893258297,1,-50773.215724539914,-0.8733056242072275,40.8503,-73.9745,37056.0,0,1,0,0,4LINW
3406,-0.10487230932872554,-0.15351685982703878,1,-86393.21572437756,-0.7490408145313481,40.7482,-74.0498,1436.0,0,1,0,0,4MANH
3407,-0.10500341000908311,-0.0981336017737694,1,-86501.21572392217,-0.47881433406295304,40.398,-74.3236,1328.0,0,1,0,0,4MBL
3408,-0.1014127080263629,-0.09291767555343566,1,-83543.21572391523,-0.4533647409106701,40.5449,-74.3517,4286.0,0,1,0,0,4METU
3409,-0.10539671205173291,-0.07284399271191977,1,-86825.21572385519,-0.35542105079615477,40.8904,-74.4415,1004.0,0,1,0,0,4MLW
3410,-0.10402743827388812,-0.13881516119053602,1,-85697.21572431026,-0.6773081570624071,40.9069,-74.1209,2132.0,0,1,0,0,4MMS
3411,-0.10552052936067226,-0.0033657597893800373,1,-86927.21572318846,-0.016422244807474475,40.0086,-74.7896,902.0,0,1,0,0,4MTH
3412,-0.10400801595013792,-0.06399188746963022,1,-85681.21572377284,-0.31222978093516246,40.7952,-74.4873,2148.0,0,1,0,0,4MWM
3413,-0.09768435032929162,-0.15869219844549284,1,-80471.81572440655,-0.7742923722990741,40.7445,-74.0329,7357.4,0,1,0,0,4NATO
3414,-0.10490629839409564,-0.14832804765205723,1,-86421.21572433546,-0.7237235164679481,40.718,-74.0754,1408.0,0,1,0,0,4NJN
3415,-0.10602308197213257,-0.13919902534819933,1,-87341.2157242626,-0.6791811104412703,40.6664,-74.1192,488.0,0,1,0,0,4NLS
3416,-0.10577059177147106,-0.09301799235354768,1,-87133.21572394158,-0.45385420752529304,40.6479,-74.3451,696.0,0,1,0,0,4NOS
3417,-0.08553010331282723,-0.09644449076773408,1,-70459.21572368202,-0.4705728087658617,39.4101,-74.3646,17370.0,0,1,0,0,4OCEA
3418,-0.10370211436208229,-0.15379446657773907,1,-85429.21572437852,-0.7503953158343204,40.7482,-74.0498,2400.0,0,1,0,0,4PALI
3419,-0.09974481603085203,-0.14127016921632676,1,-82169.2157243399,-0.689286653843745,40.982,-74.1131,5660.0,0,1,0,0,4PAT
3420,-0.10547440134376873,-0.07805880827582168,1,-86889.21572356232,-0.3808652248237937,39.3664,-74.4317,940.0,0,1,0,0,4PAYL
3421,-0.08966705813242376,-0.0368536217524457,1,-73867.21572348282,-0.17981651583405003,40.3666,-74.6408,13962.0,0,1,0,0,4PBKI
3422,-0.10214954240931251,-0.14011794976882677,1,-84150.21572426583,-0.6836647345676041,40.6664,-74.1192,3679.0,0,1,0,0,4PBP
3423,-0.10590169245135192,-0.018197489271480793,1,-87241.21572309347,-0.08878934992347302,39.0951,-74.7262,588.0,0,1,0,0,4PGR
3424,-0.0558916382648082,0.019740547261632106,1,-46043.215723083485,0.09631825205913194,40.4397,-74.9554,41786.0,0,1,0,0,4PHILL
3425,-0.1057608806095447,-0.054161842067392135,1,-87125.21572363064,-0.2642669368327737,40.4421,-74.5369,704.0,0,1,0,0,4RGL
3426,-0.105289889274785,-0.09493328269261907,1,-86737.21572392946,-0.46319930901615464,40.5325,-74.3375,1092.0,0,1,0,0,4RISH
3427,-0.10353216903484243,-0.1364352395607466,1,-85289.21572426827,-0.6656960224857444,40.7898,-74.1343,2540.0,0,1,0,0,4RISI
3428,-0.10622944415507862,-0.13687579168639302,1,-87511.21572428862,-0.6678455682972566,40.8601,-74.1283,318.0,0,1,0,0,4RKS
3429,-0.10280625970850919,-0.08162727428878663,1,-84691.21572381374,-0.39827651562266864,40.4284,-74.4064,3138.0,0,1,0,0,4RLF
3430,-0.10250764149021262,0.0053416760230644315,1,-84445.21572326394,0.026063152697276108,40.6466,-74.829,3384.0,0,1,0,0,4ROC
3431,-0.10494028745944144,-0.15057662159743554,1,-86449.21572427334,-0.7346947782660185,40.3584,-74.0681,1380.0,0,1,0,0,4ROY
3432,-0.09244930591545075,0.029969494944335186,1,-76159.21572287526,0.14622742368160255,39.665,-74.971,11670.0,0,1,0,0,4SBRW
3433,-0.09787541743255883,-0.15460246869644687,1,-80629.21572423543,-0.7543377268882062,40.0806,-74.0595,7200.0,0,1,0,0,4SCHI
3434,-0.10066252079713527,-0.15708463206335893,1,-82925.2157242663,-0.7664487202491075,40.1345,-74.0436,4904.0,0,1,0,0,4SEA
3435,-0.09807692403469138,-0.13335496193973356,1,-80795.21572422929,-0.6506667047884845,40.7271,-74.1563,7034.0,0,1,0,0,4SELI
3436,0.25982281221209974,-0.2622028471306168,1,214040.5642751106,-1.279342441008969,41.0086,-73.9389,301869.78,0,1,0,0,4SHILL
3437,-0.10431877312043786,-0.15364817588338664,1,-85937.21572437801,-0.7496815329900155,40.7482,-74.0498,1892.0,0,1,0,0,4SHR
3438,-0.10081061601084433,-0.1492996712795085,1,-83047.21572433886,-0.7284642710283524,40.718,-74.0754,4782.0,0,1,0,0,4SHRI
3439,-0.10282810982220374,-0.09819168070057953,1,-84709.21572398632,-0.47909771327416134,40.7015,-74.3227,3120.0,0,1,0,0,4SLS
3440,-0.10048287644700282,-0.09159314246572373,1,-82777.22572391253,-0.4469020674035956,40.578,-74.3589,5051.99,0,1,0,0,4SPTP
3441,-0.027772970000828432,-0.07727932106359832,1,-22879.21572383093,-0.3770619439527651,40.9229,-74.5094,64950.0,0,1,0,0,4SRLRO
3442,-0.10522191114394162,-0.08909333900522802,1,-86681.21572392868,-0.4347050043427201,40.7149,-74.3642,1148.0,0,1,0,0,4SUM
3443,-0.10359771937486685,-0.09239932269943094,1,-85343.21572391341,-0.45083558910014065,40.5449,-74.3517,2486.0,0,1,0,0,4SUNN
3444,-0.08303676258408833,0.01610637586867477,1,-68405.21572281321,0.07858637099151365,38.9711,-74.9214,19424.0,0,1,0,0,4SUNS
3445,-0.08710331148378318,-0.06575733819211471,1,-71755.21572370798,-0.32084378364909644,40.5007,-74.5013,16074.0,0,1,0,0,4TBR
3446,-0.10557879633035112,-0.042998165954301025,1,-86975.21572350593,-0.2097970300203553,40.2197,-74.5939,854.0,0,1,0,0,4TECH
3447,-0.10351760229210889,-0.0906809911443917,1,-85277.21572393038,-0.4424514906429964,40.6785,-74.3588,2552.0,0,1,0,0,4TLB
3448,-0.10523647788645935,-0.11659772476893338,1,-86693.21572408878,-0.5689046455993323,40.5823,-74.2313,1136.0,0,1,0,0,4TMAC
3449,-0.0984289536410782,-0.15986557653148548,1,-81085.21572442584,-0.780017528990498,40.7939,-74.0258,6744.0,0,1,0,0,4TONEL
3450,-0.09808177961552626,-0.15220367361139508,1,-80799.21572427906,-0.7426335047824039,40.3584,-74.0681,7030.0,0,1,0,0,4TST
3451,-0.10578030293323294,-0.118319393359109,1,-87141.21572411702,-0.5773050261477042,40.6565,-74.2215,688.0,0,1,0,0,4USD
3452,-0.10314372257265109,-0.13465495753891096,1,-84969.21572407494,-0.6570096547653931,39.9515,-74.1521,2860.0,0,1,0,0,4VGO
3453,-0.08394475619015562,-0.07492220358601796,1,-69153.2157238377,-0.36556107559640305,40.8223,-74.4569,18676.0,0,1,0,0,4VLS
3454,-0.10456397994964951,-0.16364690681190794,1,-86139.21572446164,-0.798467428997903,40.817,-74.0,1690.0,0,1,0,0,4VMW
3455,-0.0851525819084759,-0.15884435697488652,1,-70148.21572439278,-0.7750347855357919,40.7221,-74.0469,17681.0,0,1,0,0,4WATE
3456,-0.10661546282636952,-0.10857437495033176,1,-87829.21572405918,-0.5297570465006646,40.6952,-74.2677,0.0,0,1,0,0,4WDU
3457,-0.1046635193537132,0.029274395972498733,1,-86221.21572296834,0.14283589065629912,40.0293,-74.9497,1608.0,0,1,0,0,4WEL
3458,-0.10343991300022168,-0.14585764019001232,1,-85213.21572434567,-0.7116698826216119,40.8493,-74.0878,2616.0,0,1,0,0,4WES
3459,-0.09093436471568546,-0.16029350560103683,1,-74911.21572441216,-0.7821054842755365,40.7445,-74.0329,12918.0,0,1,0,0,4WILO
3460,-0.08459661790942379,-0.11640342211370955,1,-69690.21572408249,-0.5679566023726897,40.6354,-74.2556,18139.0,0,1,0,0,4WINCO
3461,-0.10254648613781453,-0.15888876937549418,1,-84477.2157244224,-0.7752514829119883,40.7939,-74.0258,3352.0,0,1,0,0,4WLW
3462,-0.07049479744488212,-0.07284178767575417,1,-58073.21572381754,-0.3554102919642752,40.8445,-74.4824,29756.0,0,1,0,0,4WWC
3463,-0.1024129576653011,-0.032613388661559495,1,-84367.21572342081,-0.15912753319215286,40.167,-74.6488,3462.0,0,1,0,0,4YAR
3464,-0.0751974152867306,-0.1640268009248408,1,-61947.205724425265,-0.8003210116995522,40.7445,-74.0329,25882.010000000002,0,1,0,0,4YAS
3465,-0.10661546282665679,-0.1498706109174403,1,-87829.21572429582,-0.7312500047381645,40.3584,-74.0681,0.0,0,0,1,0,2PUNCH
3466,-0.10066252079713618,-0.1404707176833578,1,-82925.21572426705,-0.6853859628831035,40.6664,-74.1192,4904.0,0,1,0,0,4BRIDG
3467,-0.08036480931804768,0.016425886039566476,1,-66204.07572316912,0.08014532783133836,40.6412,-74.9088,21625.14,0,1,0,0,4CLINT
3468,-0.0496443509285799,0.030212438058905503,1,-40896.73572292287,0.14741279386587777,39.9308,-75.0175,46932.479999999996,0,0,1,0,5BDC
3469,-0.10254017388226432,-0.09812060348950342,1,-84472.01572397474,-0.4787509127198832,40.6512,-74.3239,3357.2,0,1,0,0,4FUS
3470,-0.08687501421528249,-0.12349722514646234,1,-71567.14572417128,-0.6025687486070815,40.8131,-74.2165,16262.07,0,1,0,0,4GROVE
3471,-0.0688778890466864,-0.04167912970444202,1,-56741.215723569454,-0.20336117673294496,40.5711,-74.6377,31088.0,0,0,1,0,5ACQUA
3472,-0.10067465974922692,-0.15132725170499603,1,-82935.2157243944,-0.738357259297824,40.791,-74.0634,4894.0,0,0,1,0,5BAREL
3473,-0.10636782820697441,-0.11476470232428505,1,-87625.2157241434,-0.5599609463434947,40.7692,-74.2355,204.0,0,0,1,0,5BEL
3474,-0.09982857479931911,-0.1578749146861713,1,-82238.2157244286,-0.7703046741825599,40.7445,-74.0329,5591.0,0,0,1,0,5BRASS
3475,-0.10293493259961037,-0.12933371466216234,1,-84797.21572428993,-0.6310461996555793,40.9978,-74.166,3032.0,0,0,1,0,5BRICK
3476,-0.035301305212962535,-0.11899011326074073,1,-29081.01572414025,-0.5805776085989518,40.8822,-74.296,58748.2,0,0,1,0,5BRUSC
3477,-0.10423914159569726,-0.13927928018136412,1,-85871.61572434548,-0.6795726905300733,40.9343,-74.1166,1957.6,0,0,1,0,5CAMBU
3478,-0.07922106512815925,-0.03791660417092387,1,-65261.865723570416,-0.18500302901225377,40.6571,-74.6432,22567.35,0,0,1,0,5COLD
3479,-0.07036588177515678,-0.053277396375679444,1,-57967.01572368287,-0.2599515416242239,40.7225,-74.5778,29862.2,0,0,1,0,5DUE
3480,-0.09773946117073874,-0.11241254824809435,1,-80517.215724124,-0.548484295458907,40.7859,-74.2568,7312.0,0,0,1,0,5ESS
3481,-0.04578037686119157,-0.10288611840983998,1,-37713.61572400202,-0.5020028550903295,40.7149,-74.3642,50115.6,0,0,1,0,5FIORI
3482,-0.026640126589243217,-0.0607859469277164,1,-21945.985723791124,-0.2965873276074971,41.1467,-74.5874,65883.23,0,0,1,0,5GCH
3483,-0.0400125902662162,-0.17149986512443152,1,-32962.1457245196,-0.8367836523594322,40.9535,-74.0335,54867.07,0,0,1,0,5HACKN
3484,-0.03828068957650329,-0.16382511364587554,1,-31535.415724414772,-0.7993369373517121,40.718,-74.0754,56293.8,0,0,1,0,5HOUS
3485,-0.058096800274561836,-0.088306080238093,1,-47859.81572393486,-0.43086380443252037,40.8219,-74.42,39969.4,0,0,1,0,5ILCAP
3486,-0.07150111656108067,-0.15218207254634716,1,-58902.21572438769,-0.7425281086755758,40.8403,-74.0925,28927.0,0,0,1,0,5ILVIL
3487,-0.10095871122397505,-0.08913958629877866,1,-83169.21572393499,-0.4349306545447244,40.6379,-74.3682,4660.0,0,0,1,0,5ITAL
3488,-0.091843645049295,-0.1575978532395111,1,-75660.27572431383,-0.7689528335318626,40.2507,-74.0486,12168.939999999999,0,0,1,0,5JIMMY
3489,-0.10235711848761564,-0.1572750652445646,1,-84321.21572442651,-0.7673778835040411,40.7445,-74.0329,3508.0,0,0,1,0,5JUVE
3490,-0.06560287264864062,-0.11256605855669573,1,-54043.27572407577,-0.5492333043086404,40.6759,-74.2944,33785.94,0,0,1,0,5LAGRL
3491,0.057325841540478165,-0.11624938011098171,1,47224.704275978555,-0.5672049992762918,40.7599,-74.4179,135053.91999999998,0,0,1,0,5LALLE
3492,-0.059459033459597715,0.032540786927476695,1,-48982.01572291471,0.15877329417178965,39.9308,-75.0175,38847.2,0,0,1,0,5LAMBE
3493,-0.07381358690483038,-0.14317680749756953,1,-60807.215724316855,-0.6985895401378482,40.7898,-74.1343,27022.0,0,0,1,0,5LAS
3494,-0.04997268530239758,-0.16688151907291376,1,-41167.21572444592,-0.8142497776298815,40.7221,-74.0469,46662.0,0,0,1,0,5LEGGE
3495,-0.05747358648203138,-0.08338096373350805,1,-47346.41572382879,-0.4068331326065564,40.4891,-74.4482,40482.8,0,0,1,0,5MARE
3496,-0.09905775134981766,0.028752193184877567,1,-81603.2157231466,0.14028795421576098,40.7394,-74.9448,6226.0,0,0,1,0,5MASSA
3497,-0.08067403698062046,-0.09598381030508818,1,-66458.8157239529,-0.4683250525951862,40.578,-74.3589,21370.4,0,0,1,0,5METUC
3498,-0.03300510106452943,-0.09529819581611683,1,-27189.415723982205,-0.4649797963422105,40.9115,-74.414,60639.8,0,0,1,0,5MICHE
3499,-0.10427287574322423,-0.1568205878608636,1,-85899.40572442491,-0.7651603934507856,40.7445,-74.0329,1929.81,0,0,1,0,5MONT
3500,-0.08644671553438595,4.564827479757766,4,-71214.31569143903,22.272746442867252,38.0545,-97.1284,16614.9,0,0,1,0,5MOON
3501,-0.10642123959507015,-0.0631107887145045,1,-87669.2157237947,-0.3079307161290851,40.7952,-74.4873,160.0,0,0,1,0,5MORR
3502,-0.009115400875580307,-0.15261482630829667,1,-7509.215724331203,-0.7446396046422558,40.7946,-74.1631,80320.0,0,0,1,0,5NANI
3503,-0.10439646241284671,-0.14700559448468284,1,-86001.21572439244,-0.717270991326503,40.9057,-74.079,1828.0,0,0,1,0,5NANNI
3504,-0.07229292825712312,-0.1763304764438949,1,-59554.50572455214,-0.8603532136538191,40.8317,-73.9738,28274.71,0,0,1,0,5PALM
